member_id,recruit_post_id,age_in_range,age_diff,age_range_overlap,gender_match_to_post,gender_match_from_member,gender_match_both,lifestyle_match,personality_match,lifestyle_preference_match,personality_preference_match,smoking_compatible,snoring_compatible,pet_compatible,roommate_count_match,lifestyle_personality_match,compatibility_score,is_bookmarked
261,70,1,4.5,1,0,0,0,1,1,1,0,1,1,0,1,1,0.75,0
129,77,0,8.5,0,1,0,0,0,0,1,0,1,1,1,1,0,0.5,0
256,86,1,1.0,1,1,0,0,0,1,1,1,1,1,1,1,0,0.75,1
18,57,0,12.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.5,0
73,121,1,5.5,1,1,1,1,1,1,0,0,1,1,1,1,1,1.0,1
231,62,1,3.5,1,1,0,0,1,1,1,1,1,1,1,1,1,0.875,0
250,5,1,4.5,1,0,0,0,1,0,0,0,1,0,1,0,0,0.5,0
356,15,1,4.0,1,1,0,0,1,0,1,1,1,1,1,0,0,0.625,0
56,65,1,1.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0.625,0
92,44,1,5.5,1,1,1,1,0,1,0,1,1,1,1,0,0,0.75,0
285,22,0,10.0,0,1,1,1,0,0,0,1,1,0,1,1,0,0.5,0
270,95,1,4.0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.875,0
38,25,1,1.0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.625,0
383,29,0,12.0,0,1,0,0,0,1,0,1,1,1,1,1,0,0.625,0
94,121,1,1.5,1,1,1,1,1,0,0,1,1,1,1,1,0,0.875,0
19,22,1,5.0,1,1,0,0,1,0,0,0,1,1,0,1,0,0.625,0
321,64,1,1.0,1,0,0,0,1,1,1,0,1,1,1,0,1,0.75,0
94,110,1,4.0,1,0,1,0,1,1,0,1,1,0,1,1,1,0.75,0
141,15,1,4.0,1,1,0,0,0,1,1,0,1,1,0,0,0,0.5,1
285,93,1,3.5,1,1,1,1,1,1,0,1,1,1,1,0,1,0.875,0
98,55,1,3.5,1,1,1,1,1,1,0,0,0,1,1,0,1,0.75,0
258,92,1,2.5,1,1,1,1,0,0,1,0,1,0,1,0,0,0.5,1
83,44,0,7.5,0,0,1,0,1,0,0,0,1,1,1,0,0,0.5,0
44,74,1,1.0,1,1,0,0,1,0,0,1,1,1,1,1,0,0.75,0
42,83,0,9.0,0,1,1,1,1,1,0,1,1,1,1,0,1,0.75,0
236,59,0,7.5,0,0,0,0,0,0,0,1,1,1,1,1,0,0.5,0
210,130,0,4.5,0,0,1,0,1,0,0,0,1,1,1,0,0,0.5,0
25,34,1,3.0,1,0,0,0,1,0,0,0,1,1,1,1,0,0.75,0
234,57,0,5.0,0,0,0,0,1,0,1,0,1,1,1,1,0,0.625,0
168,59,0,15.5,0,0,0,0,0,1,1,0,1,0,1,1,0,0.5,0
372,44,1,4.5,1,0,0,0,0,0,0,0,1,1,1,0,0,0.5,0
62,92,0,4.5,0,0,0,0,1,1,0,0,1,0,1,1,1,0.625,0
267,59,1,4.5,1,1,1,1,0,1,0,1,1,0,0,1,0,0.625,0
317,120,0,6.5,0,0,0,0,1,0,1,1,1,1,1,1,0,0.625,0
53,71,0,12.5,0,0,0,0,0,0,0,0,1,1,0,1,0,0.375,0
385,107,1,5.0,1,0,0,0,1,1,1,0,0,0,1,0,1,0.5,0
366,4,1,3.5,1,1,1,1,1,0,1,0,1,0,1,1,0,0.75,0
211,74,1,4.0,1,0,0,0,1,1,1,0,1,1,1,1,1,0.875,0
21,58,1,2.5,1,1,1,1,1,1,0,0,1,1,0,0,1,0.75,0
258,130,1,2.5,1,1,1,1,0,1,1,0,1,1,1,0,0,0.75,0
62,21,1,1.5,1,1,1,1,1,0,0,0,1,1,1,1,0,0.875,1
60,87,1,2.0,1,0,1,0,1,0,0,1,1,1,1,1,0,0.75,0
86,29,0,12.0,0,1,0,0,1,1,1,1,0,1,1,1,1,0.625,0
96,130,1,2.5,1,1,1,1,1,0,1,1,1,1,1,0,0,0.75,1
116,34,1,6.0,1,0,0,0,0,1,0,1,1,1,1,1,0,0.75,0
210,116,1,2.5,1,0,1,0,1,1,0,0,1,1,1,0,1,0.75,0
17,101,1,1.0,1,0,0,0,0,1,1,0,1,1,1,1,0,0.75,0
181,86,0,5.0,0,1,0,0,1,0,1,0,1,1,1,1,0,0.625,0
265,120,1,1.5,1,0,0,0,0,0,0,0,1,1,1,1,0,0.625,0
158,62,1,2.5,1,1,0,0,0,0,1,0,1,1,1,1,0,0.625,0
10,71,0,16.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0.375,0
126,76,1,0.5,1,1,0,0,0,1,1,0,0,1,1,0,0,0.5,0
238,59,0,8.5,0,0,1,0,0,1,1,0,1,0,1,1,0,0.5,0
61,55,0,10.5,0,1,1,1,0,0,0,1,1,1,1,0,0,0.5,0
150,110,1,3.0,1,1,1,1,0,1,1,0,1,0,1,0,0,0.625,0
398,62,1,0.5,1,1,0,0,1,0,0,0,1,1,1,0,0,0.625,1
395,108,1,2.5,1,0,0,0,1,0,1,0,1,1,1,1,0,0.75,0
146,61,0,6.5,0,1,0,0,0,0,1,1,1,0,1,1,0,0.375,0
262,25,1,2.0,1,1,1,1,1,0,1,1,1,0,1,0,0,0.625,0
49,37,1,0.5,1,1,1,1,0,0,1,0,1,1,1,1,0,0.75,1
196,84,0,14.5,0,0,0,0,0,1,1,1,1,1,0,1,0,0.5,0
234,44,1,1.5,1,1,1,1,0,1,1,0,1,1,1,0,0,0.75,0
188,79,0,4.5,0,1,0,0,1,1,0,1,0,0,1,1,1,0.5,0
24,61,1,4.5,1,1,0,0,1,0,1,0,0,1,1,1,0,0.625,0
79,130,1,1.5,1,1,1,1,0,1,1,1,1,1,1,0,0,0.75,0
154,57,1,1.0,1,1,1,1,1,0,0,0,1,0,1,1,0,0.75,0
274,130,0,9.5,0,0,0,0,1,1,0,1,1,1,0,0,1,0.5,0
334,70,1,2.5,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0,0
307,118,0,4.0,0,1,1,1,0,1,1,1,1,0,1,1,0,0.625,0
184,72,0,18.5,0,1,1,1,1,0,0,1,1,0,0,1,0,0.5,0
269,25,1,6.0,1,0,1,0,1,1,1,1,1,1,1,0,1,0.75,0
334,5,1,1.5,1,1,1,1,0,0,0,1,1,1,1,1,0,0.75,0
354,87,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0
283,92,0,15.5,0,0,0,0,0,1,0,0,1,1,1,1,0,0.625,0
122,1,1,1.5,1,0,0,0,1,0,1,0,1,1,1,0,0,0.625,0
273,34,1,2.0,1,0,0,0,1,1,1,1,1,1,1,0,1,0.75,0
40,147,1,3.5,1,0,0,0,1,0,1,0,1,0,1,1,0,0.625,0
137,25,1,2.0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,0
394,70,1,2.5,1,1,1,1,0,1,1,0,1,1,1,1,0,0.875,0
18,118,0,9.0,0,1,1,1,0,0,1,1,1,1,1,0,0,0.5,0
162,102,1,2.0,1,1,1,1,1,1,1,0,0,1,1,1,1,0.875,1
304,1,0,6.5,0,1,1,1,0,0,1,0,1,1,1,0,0,0.5,0
51,79,1,0.5,1,1,0,0,1,1,0,0,1,0,1,1,1,0.75,0
297,127,1,0.5,1,0,0,0,0,1,1,0,1,1,1,0,0,0.625,0
296,38,0,19.0,0,1,1,1,1,0,1,1,1,1,1,0,0,0.625,0
22,86,1,1.0,1,1,0,0,1,1,1,1,0,0,1,1,1,0.625,0
74,113,0,7.5,0,1,1,1,1,1,1,1,1,1,1,1,1,0.875,0
311,149,1,2.5,1,1,1,1,1,0,1,1,1,1,1,1,0,0.875,0
192,99,0,10.0,0,1,1,1,1,1,0,1,1,1,1,0,1,0.75,0
96,79,1,2.5,1,1,0,0,0,1,1,1,1,1,1,1,0,0.75,0
67,59,1,2.5,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,0
125,113,0,10.5,0,0,0,0,1,0,0,1,1,0,1,1,0,0.5,0
101,86,1,2.0,1,1,0,0,0,0,1,1,0,0,1,1,0,0.375,0
286,55,0,6.5,0,1,1,1,1,0,0,1,1,1,1,0,0,0.625,0
83,101,1,4.0,1,0,1,0,1,1,0,0,1,1,1,1,1,0.875,0
241,2,1,5.0,1,1,1,1,1,1,0,0,1,1,1,0,1,0.875,0
111,109,1,3.0,1,1,1,1,0,1,0,0,0,1,0,1,0,0.625,1
288,138,0,7.0,0,0,0,0,1,0,0,1,1,1,1,0,0,0.5,0
6,22,0,8.0,0,1,1,1,0,1,0,1,1,1,0,0,0,0.5,0
351,102,0,6.0,0,1,1,1,0,0,1,0,1,1,1,1,0,0.625,0
24,99,0,6.0,0,1,1,1,1,1,1,0,1,1,1,0,1,0.75,0
380,77,0,7.5,0,1,0,0,0,0,1,1,0,1,1,1,0,0.375,0
323,149,1,1.5,1,0,0,0,1,0,1,0,1,1,1,1,0,0.75,0
238,4,1,2.5,1,1,1,1,0,0,1,0,1,0,1,1,0,0.625,0
279,15,0,6.0,0,1,1,1,0,0,0,0,1,1,1,0,0,0.5,0
71,58,0,4.5,0,1,1,1,1,0,1,0,0,1,1,0,0,0.5,0
313,116,1,3.5,1,0,0,0,1,0,0,1,1,1,1,1,0,0.75,0
14,93,1,1.5,1,0,0,0,1,1,0,1,0,1,1,0,1,0.625,0
351,38,0,16.0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.5,0
280,62,0,7.5,0,1,0,0,0,0,0,1,1,1,1,0,0,0.375,0
190,55,0,5.5,0,1,1,1,1,1,0,0,1,1,1,0,1,0.75,0
252,130,1,2.5,1,0,0,0,0,1,0,0,1,1,1,0,0,0.625,0
283,87,0,16.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0.625,0
259,4,0,8.5,0,1,1,1,0,1,0,0,1,0,1,1,0,0.625,0
35,102,0,6.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.5,0
337,107,1,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,0.375,0
373,109,1,6.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.5,0
343,44,1,1.5,1,0,0,0,0,0,0,0,1,1,1,0,0,0.5,0
51,43,1,4.5,1,1,1,1,0,0,0,0,1,1,1,1,0,0.75,0
88,70,1,0.5,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0,0
331,87,0,5.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.5,0
380,93,1,0.5,1,1,1,1,0,1,1,1,0,1,1,0,0,0.625,0
314,15,0,5.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.5,0
21,109,1,0.0,1,0,0,0,0,0,0,0,1,1,0,1,0,0.5,0
211,84,0,18.5,0,0,0,0,0,0,1,0,1,1,1,1,0,0.5,0
182,85,1,3.5,1,0,0,0,0,1,0,1,1,1,1,1,0,0.75,0
135,95,1,4.0,1,1,1,1,0,0,0,0,1,0,1,1,0,0.625,0
57,93,0,10.5,0,0,1,0,1,0,0,0,1,1,1,0,0,0.5,0
296,84,0,19.5,0,1,1,1,0,0,1,1,1,1,1,0,0,0.5,0
396,109,0,12.0,0,1,1,1,1,1,0,0,0,1,1,1,1,0.75,0
284,29,1,2.0,1,1,0,0,1,1,0,0,0,1,1,0,1,0.625,0
4,93,0,5.5,0,1,1,1,0,1,0,0,1,1,1,0,0,0.625,0
200,109,0,21.0,0,1,1,1,0,0,1,1,0,0,1,1,0,0.375,0
52,46,0,5.5,0,1,1,1,1,1,1,0,1,1,1,1,1,0.875,0
74,29,1,7.0,1,1,1,1,1,0,1,1,1,1,1,0,0,0.75,1
162,99,0,6.0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.5,0
16,138,1,2.0,1,0,0,0,1,1,1,0,1,1,1,0,1,0.75,0
320,59,0,7.5,0,0,0,0,0,0,0,0,1,1,1,1,0,0.5,0
50,21,1,4.5,1,1,1,1,0,1,1,1,1,1,1,1,0,0.875,1
387,76,1,1.5,1,1,1,1,1,0,0,1,0,1,1,0,0,0.625,1
369,116,0,7.5,0,0,0,0,0,1,0,0,0,1,1,0,0,0.375,0
165,84,0,17.5,0,1,1,1,0,0,1,0,1,1,1,0,0,0.5,0
239,70,1,4.5,1,1,1,1,1,0,1,1,1,1,0,1,0,0.75,0
133,101,1,2.0,1,0,0,0,1,0,1,0,1,0,1,0,0,0.5,0
174,74,1,2.0,1,1,1,1,1,1,0,0,1,1,1,0,1,0.875,1
326,84,0,17.5,0,1,1,1,1,1,1,1,1,1,0,1,1,0.75,0
180,102,1,1.0,1,0,0,0,0,1,1,1,0,1,1,1,0,0.625,0
95,4,0,8.5,0,1,1,1,1,0,1,1,1,0,1,1,0,0.625,0
194,62,1,0.5,1,1,0,0,0,1,1,1,1,1,1,0,0,0.625,0
181,4,1,3.5,1,0,0,0,0,1,1,0,1,1,1,1,0,0.75,0
328,85,1,0.5,1,1,1,1,0,1,1,0,1,1,1,1,0,0.875,1
242,58,0,7.5,0,0,1,0,0,1,0,0,1,1,1,0,0,0.5,0
98,46,1,3.5,1,1,1,1,1,1,0,0,1,1,1,0,1,0.875,0
319,44,1,1.5,1,0,0,0,0,0,1,0,1,1,1,0,0,0.5,0
392,127,1,4.5,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,0
56,136,0,8.0,0,1,1,1,1,1,0,0,1,1,1,0,1,0.75,0
326,58,0,5.5,0,1,1,1,0,1,1,1,1,1,0,1,0,0.625,0
4,107,1,2.0,1,0,1,0,1,1,0,0,1,1,1,0,1,0.75,0
95,64,1,3.0,1,1,1,1,1,0,1,1,1,1,1,1,0,0.875,0
399,22,1,1.0,1,1,0,0,0,1,1,1,1,1,1,1,0,0.75,1
147,46,0,6.5,0,0,1,0,0,1,1,1,1,1,1,0,0,0.5,0
34,98,1,4.5,1,0,0,0,0,0,0,0,1,1,1,1,0,0.625,0
96,59,0,15.5,0,0,0,0,1,1,1,1,1,1,1,1,1,0.75,0
101,110,0,9.0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.5,0
391,101,0,12.0,0,1,1,1,1,1,1,0,1,1,0,1,1,0.75,0
120,5,1,2.5,1,0,0,0,0,1,0,0,1,1,1,0,0,0.625,0
28,87,0,4.0,0,1,1,1,1,0,0,1,1,1,1,1,0,0.75,0
146,118,0,12.0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.5,0
27,132,0,12.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.5,0
375,109,1,4.0,1,1,1,1,1,0,1,1,1,1,1,1,0,0.875,1
391,98,0,11.5,0,1,1,1,1,1,1,0,1,1,1,1,1,0.875,0
230,55,1,1.5,1,1,1,1,0,0,0,0,1,1,1,0,0,0.625,1
257,92,0,24.5,0,1,1,1,0,0,0,1,0,0,1,0,0,0.25,0
277,64,1,1.0,1,0,0,0,1,1,1,0,1,1,1,1,1,0.875,0
180,22,1,5.0,1,1,0,0,1,0,1,1,1,1,1,0,0,0.625,1
297,64,1,0.0,1,0,0,0,0,1,1,0,1,1,1,0,0,0.625,0
152,62,0,12.5,0,1,0,0,0,1,1,1,1,1,1,0,0,0.5,0
229,149,0,8.5,0,0,0,0,0,1,1,0,1,1,1,1,0,0.625,0
31,85,1,1.5,1,0,0,0,0,1,0,1,1,1,1,1,0,0.75,0
398,93,1,2.5,1,0,0,0,0,1,0,0,0,1,1,0,0,0.5,0
296,121,1,0.5,1,0,0,0,1,0,1,1,1,1,1,0,0,0.625,0
364,98,1,1.5,1,1,1,1,0,1,0,1,1,1,1,1,0,0.875,0
239,59,1,6.5,1,1,1,1,0,1,1,1,1,1,0,1,0,0.75,1
188,71,0,9.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0.375,0
205,65,0,6.0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.75,0
326,57,0,7.0,0,1,1,1,0,0,1,1,1,0,1,1,0,0.5,0
198,59,0,16.5,0,0,0,0,0,1,1,1,1,1,1,1,0,0.625,0
123,37,1,0.5,1,0,0,0,1,1,1,1,1,0,1,1,1,0.75,0
11,29,0,10.0,0,1,0,0,0,0,1,0,1,1,1,1,0,0.5,0
90,147,1,4.5,1,1,1,1,0,1,1,0,0,0,1,0,0,0.5,0
349,108,1,3.5,1,0,0,0,0,1,0,0,1,1,1,0,0,0.625,0
189,77,0,10.5,0,1,0,0,0,0,1,0,1,1,1,1,0,0.5,0
222,147,0,9.5,0,1,0,0,1,0,0,0,1,1,1,0,0,0.5,0
358,99,0,12.0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.5,0
147,65,1,2.0,1,0,1,0,0,1,1,1,1,1,1,1,0,0.75,0
342,85,1,4.5,1,1,1,1,0,1,1,0,1,1,1,1,0,0.875,0
265,2,1,3.0,1,0,0,0,0,1,0,0,1,1,1,0,0,0.625,0
392,110,0,12.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.375,0
36,62,1,3.5,1,1,0,0,1,1,1,0,1,1,1,1,1,0.875,0
361,127,1,2.5,1,0,1,0,0,1,1,0,1,1,1,0,0,0.625,0
275,34,1,5.0,1,0,0,0,1,1,0,0,1,1,1,1,1,0.875,0
49,136,0,6.0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.5,0
238,121,1,0.5,1,1,1,1,0,0,1,0,1,1,1,1,0,0.75,1
27,93,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0,1,0.75,0
116,21,1,6.5,1,0,0,0,0,0,0,1,1,1,1,1,0,0.625,0
34,67,1,3.5,1,1,0,0,0,1,0,0,1,1,1,1,0,0.75,0
386,77,0,10.5,0,1,0,0,1,0,0,1,0,1,1,1,0,0.5,0
36,102,1,2.0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.625,0
373,29,0,18.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.375,0
278,10,0,6.5,0,0,0,0,0,1,1,1,1,1,1,0,0,0.5,0
51,56,1,4.0,1,1,1,1,1,0,0,0,1,1,1,1,0,0.875,1
282,138,1,0.0,1,1,1,1,0,1,1,1,1,1,1,0,0,0.75,0
328,25,1,1.0,1,1,1,1,0,1,1,0,1,0,1,0,0,0.625,1
97,70,0,10.5,0,0,0,0,1,0,1,0,1,1,1,1,0,0.625,0
177,56,0,6.0,0,1,1,1,1,0,1,1,0,1,1,1,0,0.625,1
79,127,1,3.5,1,1,1,1,0,1,1,1,0,1,1,1,0,0.75,0
76,76,0,6.5,0,1,0,0,0,1,0,1,1,0,1,0,0,0.375,0
72,70,1,3.5,1,1,0,0,1,0,1,1,1,1,1,1,0,0.75,0
167,136,0,7.0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.75,0
56,58,1,0.5,1,0,0,0,1,1,0,0,1,1,1,0,1,0.75,0
276,14,1,3.5,1,0,0,0,0,1,0,0,1,0,1,1,0,0.625,0
299,22,1,4.0,1,1,0,0,0,1,0,1,1,1,1,1,0,0.75,0
274,120,0,5.5,0,0,0,0,1,0,0,1,1,1,0,1,0,0.5,0
267,55,0,8.5,0,1,1,1,1,1,0,1,0,1,1,0,1,0.625,0
97,79,0,12.5,0,1,0,0,1,1,1,0,1,1,1,1,1,0.75,0
156,29,0,9.0,0,1,0,0,0,1,1,1,1,1,1,0,0,0.5,0
283,138,0,15.0,0,1,1,1,1,1,0,0,1,1,1,1,1,0.875,0
99,58,1,0.5,1,1,1,1,1,0,1,0,0,1,1,0,0,0.625,0
197,120,0,8.5,0,0,0,0,1,0,0,1,1,1,1,1,0,0.625,0
157,74,1,3.0,1,1,1,1,1,1,0,0,1,1,1,0,1,0.875,0
108,64,1,0.0,1,1,1,1,0,0,1,1,1,1,1,0,0,0.625,0
190,5,1,2.5,1,1,1,1,0,1,0,0,1,0,1,0,0,0.625,0
181,121,1,0.5,1,0,0,0,0,1,1,0,1,1,1,0,0,0.625,0
245,87,1,2.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0.625,0
222,127,0,8.5,0,0,1,0,0,0,0,0,1,1,1,0,0,0.375,0
122,46,1,3.5,1,0,0,0,1,0,1,0,1,0,1,1,0,0.625,0
188,107,1,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.25,0
11,37,1,3.5,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,1
170,149,1,0.5,1,1,1,1,1,1,0,1,0,1,1,1,1,0.875,0
163,98,1,0.5,1,1,1,1,1,0,1,1,1,1,1,1,0,0.875,0
105,34,0,18.0,0,1,0,0,0,1,0,0,1,1,1,1,0,0.625,0
253,74,0,6.0,0,1,1,1,0,1,1,1,1,1,1,0,0,0.625,0
357,1,1,5.5,1,0,0,0,1,0,1,1,1,1,1,0,0,0.625,0
129,132,0,12.0,0,1,1,1,1,0,1,0,1,1,1,1,0,0.75,0
331,15,1,4.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0.5,0
257,118,0,23.0,0,1,1,1,0,0,0,1,1,0,1,0,0,0.375,0
51,102,1,1.0,1,1,1,1,1,0,0,0,1,0,1,1,0,0.75,1
322,58,0,5.5,0,1,1,1,0,1,0,0,0,1,1,0,0,0.5,0
183,67,1,1.5,1,1,1,1,1,1,0,1,1,1,0,1,1,0.875,1
354,83,1,1.0,1,1,1,1,1,0,1,1,0,1,1,0,0,0.625,0
39,14,0,5.5,0,1,1,1,0,0,1,0,1,1,1,1,0,0.625,0
205,67,1,1.5,1,1,0,0,0,0,0,0,1,1,1,1,0,0.625,0
351,25,1,4.0,1,0,0,0,0,0,1,0,1,1,1,0,0,0.5,0
316,147,0,12.5,0,0,0,0,1,1,1,1,1,0,1,0,1,0.5,0
113,56,0,19.0,0,1,1,1,0,0,1,0,1,1,1,1,0,0.625,0
338,76,1,3.5,1,1,1,1,1,0,1,0,1,1,0,1,0,0.75,1
94,76,1,0.5,1,1,1,1,0,0,0,1,1,0,1,1,0,0.625,0
344,86,1,0.0,1,1,0,0,0,0,1,0,1,1,1,1,0,0.625,0
205,147,1,3.5,1,1,1,1,0,0,0,0,1,0,1,1,0,0.625,0
213,108,1,2.5,1,0,0,0,0,1,1,0,1,1,1,1,0,0.75,0
15,84,0,24.5,0,0,0,0,1,0,0,1,1,1,0,1,0,0.5,0
288,18,0,6.5,0,1,1,1,0,0,0,1,1,1,1,1,0,0.625,0
147,121,1,3.5,1,1,1,1,1,0,1,1,1,1,1,1,0,0.875,1
259,92,1,1.5,1,1,1,1,0,0,0,0,0,0,1,0,0,0.375,1
89,79,0,10.5,0,1,0,0,1,0,0,1,0,1,1,1,0,0.5,0
274,72,0,8.5,0,1,1,1,0,1,0,1,1,1,0,0,0,0.5,0
111,99,1,3.0,1,0,0,0,1,1,0,0,1,1,1,1,1,0.875,0
326,138,0,5.0,0,1,1,1,1,0,1,1,1,0,1,0,0,0.5,0
54,15,0,5.0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.375,0
309,21,1,2.5,1,0,0,0,0,0,0,1,1,1,0,1,0,0.5,0
75,95,1,5.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0.75,0
156,43,1,1.5,1,1,1,1,1,0,1,1,1,1,1,0,0,0.75,0
292,110,0,10.0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.75,0
374,29,0,17.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.375,0
113,102,0,22.0,0,1,1,1,0,0,1,0,1,0,1,1,0,0.5,0
347,118,1,1.0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,1
382,62,0,6.5,0,1,1,1,0,1,0,1,1,1,1,0,0,0.625,0
19,57,0,3.0,0,0,0,0,1,0,0,0,1,1,1,1,0,0.625,0
318,109,1,6.0,1,0,0,0,1,0,1,0,1,0,1,1,0,0.625,0
23,92,1,0.5,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,1
230,62,1,3.5,1,1,0,0,1,0,0,0,1,1,1,0,0,0.625,0
142,83,1,2.0,1,0,0,0,0,1,1,0,1,1,1,0,0,0.625,0
238,58,0,4.5,0,0,1,0,0,0,1,0,1,1,1,0,0,0.375,0
341,76,1,1.5,1,1,0,0,1,0,0,1,0,0,1,0,0,0.375,0
125,116,1,3.5,1,0,0,0,0,1,0,1,0,0,1,1,0,0.5,0
122,61,1,3.5,1,1,0,0,0,1,1,0,0,0,1,1,0,0.5,0
136,130,0,7.5,0,0,0,0,0,1,1,1,1,1,1,0,0,0.5,0
363,147,1,2.5,1,0,1,0,0,1,0,0,0,0,1,1,0,0.5,0
128,67,1,1.5,1,1,0,0,0,1,1,0,1,1,1,1,0,0.75,1
222,57,0,12.0,0,1,0,0,0,1,0,0,1,1,1,1,0,0.625,0
233,10,1,3.5,1,0,0,0,1,1,1,1,1,1,1,0,1,0.75,0
365,38,0,15.0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.5,0
264,101,1,4.0,1,1,1,1,1,0,0,1,1,1,0,0,0,0.625,0
81,34,1,1.0,1,0,0,0,1,0,0,1,1,1,1,1,0,0.75,0
18,113,0,10.5,0,1,1,1,1,1,1,1,1,1,1,0,1,0.75,0
219,76,1,0.5,1,1,0,0,0,1,1,1,1,1,1,0,0,0.625,0
31,25,1,3.0,1,0,0,0,0,1,0,1,1,0,1,1,0,0.625,0
284,55,0,12.5,0,1,1,1,1,1,0,0,0,1,1,0,1,0.625,0
359,72,0,21.5,0,1,1,1,1,0,1,0,1,0,1,1,0,0.625,0
190,64,1,4.0,1,0,1,0,0,0,0,0,1,1,1,0,0,0.5,0
351,132,1,5.0,1,0,0,0,1,1,1,0,1,1,1,1,1,0.875,0
176,99,1,5.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.875,0
296,95,1,2.0,1,1,1,1,1,0,1,1,1,0,1,1,0,0.75,0
93,10,1,4.5,1,0,0,0,0,1,1,0,1,1,1,0,0,0.625,0
8,57,0,4.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0.75,0
293,121,1,1.5,1,0,0,0,0,1,0,1,1,1,1,1,0,0.75,0
343,138,1,3.0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,0
85,61,0,9.5,0,1,0,0,1,0,0,1,1,0,1,1,0,0.5,0
297,59,0,11.5,0,1,1,1,0,0,1,0,1,1,1,1,0,0.625,0
61,76,0,5.5,0,1,0,0,0,1,0,1,1,1,0,0,0,0.375,0
279,111,1,2.0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.5,0
2,5,1,1.5,1,0,0,0,1,1,1,1,1,0,1,0,1,0.625,0
184,132,0,12.0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.75,0
50,99,0,10.0,0,1,1,1,0,0,1,1,1,1,1,1,0,0.625,0
126,5,1,2.5,1,1,1,1,1,0,1,0,1,1,1,0,0,0.75,0
168,2,1,5.0,1,1,1,1,0,0,1,0,1,1,1,0,0,0.625,0
107,43,1,7.5,1,0,0,0,0,0,0,1,1,1,1,0,0,0.5,0
190,56,1,2.0,1,0,1,0,1,0,0,0,1,1,1,1,0,0.75,0
104,102,1,0.0,1,0,0,0,1,1,0,0,0,0,1,1,1,0.625,0
42,132,1,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0,1
60,64,1,4.0,1,1,1,1,1,0,0,1,1,1,1,0,0,0.75,1
166,38,0,22.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0.375,0
36,87,1,1.0,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,1
58,59,0,17.5,0,1,1,1,0,0,0,0,1,0,1,1,0,0.5,0
319,85,1,2.5,1,1,1,1,0,0,1,0,1,1,1,1,0,0.75,0
9,5,1,4.5,1,0,1,0,1,0,1,1,1,0,1,1,0,0.625,0
261,108,1,2.5,1,1,1,1,0,0,1,0,1,1,0,1,0,0.625,1
148,43,1,1.5,1,1,1,1,0,1,0,1,1,1,1,0,0,0.75,0
176,79,1,3.5,1,1,0,0,0,1,1,1,0,1,1,1,0,0.625,0
